"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.794,0.7938455,0.14928122,0.056873295,26110930,"LCI",1598748639710543880,"JO 2024 : le budget gonfle de 400 millions d'euros, dont 111 pour l'État et les collectivités https://t.co/K4G1lNMkHM https://t.co/fmO69qhxuf","2022-12-02 19:39:13",28,6,9,10,3
"Neutral",0.589,0.023804992,0.5885093,0.3876857,26110930,"LCI",1598746637303676932,"⚽ Coupe du monde 2022 : tous les continents représentés en 8es de finale, une première https://t.co/kbvclDNgLg

📱 Suivez toute l'actualité de la #FIFAWorldCup avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF

#Mondial2022 https://t.co/WwxkhTWyYp","2022-12-02 19:31:16",21,5,4,11,1
"Neutral",0.643,0.025274392,0.6428332,0.3318924,26110930,"LCI",1598743802059145216,"📌 DEMAIN

🤔 Comment lancer son projet à impact ? Comment s’y retrouver ? On vous explique tout grâce au nouveau site @modemploisrs lancé par Christophe Itier (@ItierCh) avec Antoine Fuyet de @Champerche

⌚️ Rendez-vous à 14h45 sur @LCI dans #ImpactPositif avec @SylviaAmicone https://t.co/Ft2O8kXYa9","2022-12-02 19:20:00",28,8,0,17,3
"Neutral",0.792,0.11802347,0.7918397,0.09013677,26110930,"LCI",1598742962355277824,"30 ans du SMS : savez-vous combien il coûtait dans les années 90 ? https://t.co/qAqOCf0It9 https://t.co/7R7Mf4Tlmi","2022-12-02 19:16:40",44,9,12,22,1
"Neutral",0.456,0.20222391,0.4560747,0.34170136,26110930,"LCI",1598739354335285248,"Fêtes de fin d'année : les prix des huîtres et des bulots s'envolent aussi https://t.co/D4GVKnBehm https://t.co/FfL3HJD4SZ","2022-12-02 19:02:19",17,2,5,9,1
"Neutral",0.464,0.24310796,0.46386266,0.29302937,26110930,"LCI",1598735410770894848,"France-Pologne : une élimination aux tirs aux buts ? Le scénario trotte dans la tête des Bleus https://t.co/W320Lsr5e6 https://t.co/3GMSYm76HT","2022-12-02 18:46:39",14,4,1,9,0
"Neutral",0.733,0.105403475,0.73270416,0.16189234,26110930,"LCI",1598735378562826240,"Réforme des #retraites : les Républicains voteront-ils le texte à l'Assemblée ? https://t.co/6cw6bvDUi5 https://t.co/aNAjPywyCQ","2022-12-02 18:46:31",46,5,31,10,0
"Negative",0.879,0.8793904,0.10594386,0.014665741,26110930,"LCI",1598733361060745239,"Mort de Frank Vallelonga Jr, acteur de ""Green Book"" : son cadavre abandonné en pleine rue https://t.co/WCENRtgl67 https://t.co/ulDpzQSd8B","2022-12-02 18:38:30",18,3,2,13,0
"Neutral",0.783,0.12022585,0.78265226,0.097121894,26110930,"LCI",1598731604024770560,"Comment savoir si la raclette qu'on achète vient vraiment de Savoie ? https://t.co/HVAGsLsr8d https://t.co/LJX02Yt6tr","2022-12-02 18:31:32",16,1,7,7,1
"Negative",0.869,0.869054,0.09212243,0.038823515,26110930,"LCI",1598727979512860689,"Un directeur de colonie de vacances mis en examen pour agressions sexuelles sur mineurs https://t.co/oOSq9qPf9p https://t.co/mJ5UYgIsys","2022-12-02 18:17:07",13,3,0,10,0
"Positive",0.418,0.3186956,0.26346192,0.41784248,26110930,"LCI",1598723943833157634,"Automobile : quand l'Amérique protège ses usines... au détriment de l'Europe https://t.co/LrPdguuEoh https://t.co/z18YIyZUhx","2022-12-02 18:01:05",54,11,23,19,1
"Negative",0.874,0.8736174,0.10225966,0.024122968,26110930,"LCI",1598722206338514945,"Liens entre Valérie #Pécresse et #Alstom : enquête ouverte pour prise illégale d'intérêts https://t.co/QKUztg4UL9 https://t.co/WNaaq4WEav","2022-12-02 17:54:11",190,60,34,88,8
"Negative",0.478,0.47803426,0.2470047,0.27496105,26110930,"LCI",1598720369195638784,"Les trajets en avion interdits en cas d'alternative en train : la France promet une mise en œuvre rapide https://t.co/dHu6o0oYcf https://t.co/OtRmginIfz","2022-12-02 17:46:53",324,26,148,115,35
"Positive",0.725,0.09635671,0.17850852,0.7251348,26110930,"LCI",1598716529373224961,"VIDÉO - #IndianaJones 5 : découvrez la première bande-annonce jubilatoire avec un Harrison Ford rajeuni https://t.co/0PfEFyoMmI https://t.co/Aig5udWLr8","2022-12-02 17:31:37",20,1,7,12,0
"Negative",0.895,0.89483136,0.08639694,0.01877176,26110930,"LCI",1598712882409111552,"Conducteur blessé par balle sur l'autoroute A7 : trois hommes mis en examen https://t.co/LoRg6sWLJg https://t.co/av1xNEhBOS","2022-12-02 17:17:08",15,1,2,11,1
"Neutral",0.708,0.025635256,0.7081227,0.2662421,26110930,"LCI",1598709108953288707,"⚽ EN IMAGES - #Mondial2022 : découvrez le stade Al Thumama, l'enceinte de France-Pologne https://t.co/FC8oq8ssIM

📱 Suivez toute l'actualité de la #FIFAWorldCup avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF

#FRAPOL https://t.co/ekK6yHtTR2","2022-12-02 17:02:08",9,1,2,6,0
"Negative",0.885,0.8854799,0.096650586,0.017869504,26110930,"LCI",1598706969166102533,"Législatives : l'élection de trois députés invalidée par le Conseil constitutionnel https://t.co/9orMDPNHv1 https://t.co/TGWO4Zqewq","2022-12-02 16:53:38",20,3,6,11,0
"Negative",0.917,0.91671705,0.058132675,0.02515029,26110930,"LCI",1598705664359944194,"VIDÉO - Sénégal : un débat tendu vire à la scène de bagarre entre députés https://t.co/R8AUpYNqDS https://t.co/0csUthJkiF","2022-12-02 16:48:27",55,9,16,30,0
"Negative",0.88,0.87991935,0.09769055,0.022390192,26110930,"LCI",1598701196432351232,"Bébés congelés dans le Vaucluse : une enquête pour ""meurtre"" ouverte https://t.co/lK3RyK42rJ https://t.co/81Ah2jklOz","2022-12-02 16:30:42",17,3,2,11,1
"Negative",0.936,0.9363401,0.047006223,0.016653635,26110930,"LCI",1598697483861135360,"""Trop de substances nocives dans les gâteaux"" : les moules en silicone dans le viseur de l'@UFCquechoisir &gt; https://t.co/pEpaBUNOGo https://t.co/w553z91L2h","2022-12-02 16:15:57",10,3,1,5,1
"Neutral",0.759,0.12745975,0.7586033,0.11393695,26110930,"LCI",1598693710195220487,"Prix des péages : hausse de 4,75% en moyenne au 1er février https://t.co/TXXBKZ6LQs https://t.co/ciEMZaLsrv","2022-12-02 16:00:57",40,10,16,11,3
"Negative",0.94,0.9398256,0.042354137,0.017820258,26110930,"LCI",1598689868472885250,"Incident raciste à Buckingham : le Premier ministre britannique s'exprime sur la polémique https://t.co/0sGgyk8qrx https://t.co/jy4BwBzt8m","2022-12-02 15:45:41",14,2,2,9,1
"Negative",0.88,0.8799282,0.08165084,0.03842094,26110930,"LCI",1598686477969506306,"L'Élysée condamné à verser une indemnité à un fonctionnaire victime de harcèlement https://t.co/xiCD3JN3Bt https://t.co/YiiJhhfoEX","2022-12-02 15:32:13",30,7,1,20,2
"Neutral",0.58,0.023621693,0.5797773,0.396601,26110930,"LCI",1598682595759464450,"⚽🇫🇷 Coupe du Monde de football : en France, 67 millions... de pronostiqueurs ! https://t.co/1a7v2rJB16

📱 Suivez toute l'actualité de la compétition avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF. https://t.co/USIG9wH8XJ","2022-12-02 15:16:47",6,1,0,4,1
"Negative",0.922,0.9223004,0.05776078,0.019938823,26110930,"LCI",1598680431762837510,"Seine-et-Marne : un jeune de 17 ans dans un état grave après avoir été agressé à coups de hache https://t.co/uMJLLY9Blw https://t.co/C2dOZw9sHq","2022-12-02 15:08:11",43,13,14,14,2
"Negative",0.618,0.61763185,0.21746568,0.1649025,26110930,"LCI",1598678782231052295,"#Chine : la politique ""zéro Covid"" assouplie après les manifestations https://t.co/3WPZpzq5Cs https://t.co/gZbD24T6Z0","2022-12-02 15:01:38",37,5,7,24,1
"Positive",0.704,0.063982286,0.23181961,0.7041981,26110930,"LCI",1598674937169977344,"👑 Miss France 2023 – ""Je rêve de devenir commissaire de police"" : l’interview décalée de Perrine Prunier, Miss Normandie https://t.co/BHwWFdKSdY #MissFrance @MissFrance https://t.co/6xQuUkZing","2022-12-02 14:46:21",44,5,8,27,4
"Neutral",0.438,0.18481003,0.43801433,0.37717566,26110930,"LCI",1598671150283907072,"🎄 Marre du traditionnel sapin ? 5 alternatives originales (et à petit prix) pour #Noël https://t.co/7LJttRRe1E https://t.co/mPJEB5dOlK","2022-12-02 14:31:18",19,0,8,10,1
"Negative",0.721,0.72055066,0.21723476,0.062214587,26110930,"LCI",1598667255675486208,"Attentat : seul le statut de victime donne droit à une indemnisation https://t.co/rHFLKHvrFT https://t.co/1NZCxWS22z","2022-12-02 14:15:50",13,0,0,12,1
"Negative",0.693,0.69341576,0.26323107,0.043353196,26110930,"LCI",1598663452033261568,"VIDÉO - Grève SNCF : les cars pris d'assaut https://t.co/DqOxFEtwFt https://t.co/z6gns9OX5f","2022-12-02 14:00:43",13,3,2,7,1
"Negative",0.869,0.86938256,0.058970295,0.07164717,26110930,"LCI",1598659868516225025,"❌ #LesVérificateurs ✅ - Comment Arma 3 est détourné pour illustrer la guerre en #Ukraine : @Samelgadir vous propose une expérience pour voir si vous avez l'œil aiguisé. Regardez ces vidéos et écoutez-les : c'est bluffant cc @verif_TF1LCI @felicia_sidx @cmoulinlci @AnneSeften. https://t.co/cFf9MCDKOB","2022-12-02 13:46:28",52,9,15,26,2
"Neutral",0.68,0.05216934,0.68018687,0.2676438,26110930,"LCI",1598659848320831493,"Grèves : ce que vous devez savoir pour vous organiser en cette fin d'année https://t.co/XetDKPt4jA https://t.co/PTInotzejW","2022-12-02 13:46:24",8,1,1,5,1
"Negative",0.891,0.89116657,0.0907452,0.018088304,26110930,"LCI",1598658084066541568,"Val-d'Oise : un camion percuté par un Transilien, le trafic interrompu https://t.co/AtzNnRxkLi https://t.co/NP5LozA994","2022-12-02 13:39:23",6,1,0,5,0
"Positive",0.626,0.017788889,0.35630137,0.62590975,26110930,"LCI",1598655920900378625,"Pouvoir d'achat : voici toutes les aides que vous pouvez toucher en décembre https://t.co/uibyM0u05Y https://t.co/U38XTHPKOR","2022-12-02 13:30:47",34,2,14,16,2
"Neutral",0.677,0.033735,0.67728454,0.28898048,26110930,"LCI",1598652344660549634,"⚽ EN DIRECT - Corée du Sud-Portugal : Ronaldo et les siens visent la première place https://t.co/GOblZlKeBu

📱 Suivez toute l'actualité de la #FIFAWorldCup avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF

#Mondial2022 https://t.co/1UdjICLE2B","2022-12-02 13:16:35",7,1,0,6,0
"Negative",0.951,0.95076853,0.03272497,0.016506491,26110930,"LCI",1598648728872800261,"""On m’a volé 250 euros"" : attention à cette nouvelle arnaque à la carte de fidélité https://t.co/0g1g9dKKN1 https://t.co/dkFdyqn5zD","2022-12-02 13:02:13",18,6,3,9,0
"Positive",0.523,0.12801525,0.34934872,0.522636,26110930,"LCI",1598644804249944065,"Suisse : ils trouvent 20.000 francs dans la rue et les rendent sans hésiter à leur propriétaire https://t.co/Rry2yCLiML https://t.co/N8NuQ72sPB","2022-12-02 12:46:37",38,4,4,29,1
"Negative",0.908,0.9077886,0.076117314,0.016094103,26110930,"LCI",1598642995066183680,"Côte-d'Or : une mère et sa fille meurent dans l'incendie de leur maison https://t.co/1UPxcodlva https://t.co/4kyVaF8aM5","2022-12-02 12:39:26",3,0,0,3,0
"Negative",0.78,0.7797657,0.124435514,0.09579875,26110930,"LCI",1598641073676554240,"#Mondial2022 : Randal Kolo #Muani révèle la phobie improbable d'Ousmane #Dembélé https://t.co/5Rw2on6hMR

📱 Suivez toute l'actualité de la #FIFAWorldCup avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF https://t.co/MYwtxdoghr","2022-12-02 12:31:47",4,0,0,4,0
"Negative",0.673,0.67294127,0.22657701,0.10048167,26110930,"LCI",1598637070200848384,"Face aux rats, New York cherche un employé ""sanguinaire"" pour ""l'abattage à grande échelle"" https://t.co/2VEvBYSuWn https://t.co/JENIebWw7m","2022-12-02 12:15:53",38,2,15,20,1
"Negative",0.628,0.62783736,0.17460896,0.19755366,26110930,"LCI",1598634910989914116,"🔴 ""#Zelensky ne veut pas à mon sens reconquérir militairement la #Crimée [...] Zelensky n'est pas fou"",  explique Pierre Servent à @PaulLarrouturou dans #ToutEstPol | #LTI présenté par @EliMartichoux. https://t.co/k6pU6kDjQF","2022-12-02 12:07:18",132,12,63,53,4
"Neutral",0.716,0.054444272,0.71633995,0.22921577,26110930,"LCI",1598633342798290945,"⚡ Coupures de courant : les bulletins météo de @TF1 vous informeront chaque soir de l'état du réseau. @EvelyneDheliat nous donne le mode d'emploi &gt; https://t.co/9XIJZ5nKJK https://t.co/QkUxxjnsPV","2022-12-02 12:01:04",77,10,45,20,2
"Neutral",0.731,0.023101324,0.7311112,0.24578744,26110930,"LCI",1598629751501033474,"⚽ Le journal du #Mondial2022 du 2 décembre : fin des poules avant les choses sérieuses https://t.co/mkmeQ5lK8s

📱 Suivez toute l'actualité de la #FIFAWorldCup avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF https://t.co/IoAO8NYCk0","2022-12-02 11:46:48",11,1,1,9,0
"Neutral",0.4,0.20893943,0.40044743,0.3906131,26110930,"LCI",1598625680257941504,"Violences conjugales : l'Assemblée nationale vote la création d'une juridiction spécialisée https://t.co/7rY6iFCLOv #violencesconjugales https://t.co/wV6BC6BO02","2022-12-02 11:30:37",10,1,3,6,0
"Negative",0.87,0.86975026,0.106867716,0.023382045,26110930,"LCI",1598624092344799232,"Prostitution : un vaste réseau démantelé entre la France, l'Espagne et la Colombie https://t.co/sGfIXKzMwE https://t.co/qxIdpBZwOR","2022-12-02 11:24:19",14,5,1,8,0
"Negative",0.508,0.50817984,0.3688034,0.12301671,26110930,"LCI",1598622112910131201,"Aéroport de Roissy : pourquoi va-t-il être rebaptisé ""Anne-de-Gaulle"" pendant une semaine ? https://t.co/mu6Yriy1Ka https://t.co/cyTMswBLo8","2022-12-02 11:16:27",13,2,2,7,2
"Negative",0.939,0.9392677,0.040314242,0.020418065,26110930,"LCI",1598618221917134848,"Creuse : barricadé dans sa mairie, un élu condamné pour outrages sur son adjoint https://t.co/ndTEkfA9wM https://t.co/E3BwgDTRSj","2022-12-02 11:00:59",5,0,0,5,0
"Negative",0.898,0.8975893,0.089353964,0.01305664,26110930,"LCI",1598614582452436992,"EN DIRECT - Guerre en #Ukraine : 13.000 militaires ukrainiens tués depuis le début du conflit https://t.co/C8m2g2K9T3 https://t.co/GIhE2VnBD5","2022-12-02 10:46:31",136,8,87,36,5
"Positive",0.396,0.3058832,0.29802576,0.39609104,26110930,"LCI",1598610963758039040,"Aux États-Unis, Joe Biden et Emmanuel Macron affichent leur amitié pour faire oublier les tensions https://t.co/XTzEGTisg3 https://t.co/ShotCBjY58","2022-12-02 10:32:09",46,4,24,16,2
"Positive",0.606,0.039994728,0.35438657,0.6056187,26110930,"LCI",1598606648519659522,"🎧#PODCAST

▶Diane de Selliers, éditrice de la maison @EditionsDS, est l'invitée de @ChChiroux dans #ExpertesÀLaUne

🗣️Femme en quête de l’exception, elle travaille depuis 30 ans sur les textes fondateurs de l’humanité illustrés par des œuvres majeures

📲https://t.co/8eZrAU9zB3 https://t.co/cbJ9FxvK1y","2022-12-02 10:15:00",12,3,0,8,1
"Positive",0.51,0.06311678,0.42691424,0.509969,26110930,"LCI",1598603109735055362,"VIDÉO - ""Je suis prêt à parler à #Poutine"" : Joe #Biden tend la main au Président russe https://t.co/oymfl9umS8 https://t.co/1wuBDoweHB","2022-12-02 10:00:56",81,7,45,27,2
"Positive",0.71,0.11523325,0.1743183,0.7104485,26110930,"LCI",1598599526923010049,"🔴🗣️ ""On peut imaginer que #Wagner devienne une force paramilitaire extrêmement importante nécessaire au pouvoir de #Poutine"", dit @PeerdeJong3 à @agindre dans #LesMatinsLCI. https://t.co/bNTBlYSWYW","2022-12-02 09:46:42",27,3,11,12,1
"Negative",0.911,0.9112616,0.059616074,0.029122261,26110930,"LCI",1598597560293376001,"🔴🗣️ Quelle est l'utilité de #Wagner sur le terrain ? 
""Wagner n'est pas une unité de premier échelon, je pense que #Bakhmout c'est un peu une erreur"", c'est surtout un ""outil politique"", analyse @PeerdeJong3 auprès d'@agindre dans #LesMatinsLCI. https://t.co/nPYKFlrgHg","2022-12-02 09:38:53",20,5,3,11,1
"Neutral",0.687,0.08522699,0.68685555,0.22791745,26110930,"LCI",1598546702167851009,"VIDÉO - Recette de boulanger : la fabrication du pain gascon au feu de bois https://t.co/gLaPJp8WHD https://t.co/9htfugqyxb","2022-12-02 06:16:48",13,1,0,12,0
"Neutral",0.505,0.2149575,0.50452286,0.28051966,26110930,"LCI",1598595046357475331,"🔴🗣️ #Ukraine : ""La guerre se nourrit de symboles et les villes sont des symboles systématiquement. Hier, c'était #Kherson, aujourd'hui c'est #Bakhmout"", explique @PeerdeJong3 à @agindre dans #LesMatinsLCI. https://t.co/iJHkeLGQem","2022-12-02 09:28:54",20,3,6,11,0
"Negative",0.708,0.70795894,0.15460862,0.13743252,26110930,"LCI",1598593137785688066,"🔴🗣️ #Ukraine : ""On voit bien que la seule solution, c'est la négociation. Mais le problème, c'est qu'ils n'en veulent pas. Le romantisme slave fait qu'on ne s'arrête jamais : on joue du violon, on pleure, on boit de la vodka, on fait la guerre"" , dit @PeerdeJong3 à @agindre. https://t.co/fHByhCHXaz","2022-12-02 09:21:19",505,28,237,72,168
"Negative",0.943,0.9426921,0.041784935,0.015522938,26110930,"LCI",1598590615528382464,"🔴🗣️ #Ukraine : ""Cette guerre est une guerre extrêmement dure, la haute intensité se révèle par les pertes matérielles et par l'attrition humaine"", dit @PeerdeJong3 à @agindre dans #LesMatinsLCI. https://t.co/WU0IulEw7t","2022-12-02 09:11:17",39,7,10,20,2
"Positive",0.519,0.06121386,0.42001337,0.5187727,26110930,"LCI",1598588869104046080,"🔴🗣️ ""#Zelensky fera ce que les Américains lui diront de faire, il n'a pas de marge de manœuvre très importante"", assure @PeerdeJong3 à @agindre dans #LesMatinsLCI. https://t.co/0j89GNFc4m","2022-12-02 09:04:21",115,20,27,63,5
"Negative",0.933,0.9327579,0.04765988,0.019582288,26110930,"LCI",1598586076515516416,"🔴🗣️ ""On ne peut pas imaginer que la Russie perde [...] Ce serait cent fois pire que ce qui se passe actuellement"", explique @PeerdeJong3 auprès d'@agindre dans #LesMatinsLCI. https://t.co/7xkGwSQXOz","2022-12-02 08:53:15",213,38,78,81,16
"Neutral",0.431,0.31489983,0.43127182,0.25382835,26110930,"LCI",1598584687227813889,"Sur l'approche avec #Poutine : ""On n'est pas du tout positionné au même endroit, aujourd'hui ceux qui dominent le dispositif ce sont les Américains, pas les Français. On est sur un modèle plus éloigné de la ligne de front que l'est Biden"", analyse @PeerdeJong3 auprès d'@agindre. https://t.co/Kk9oYNN9Xt","2022-12-02 08:47:44",16,4,3,9,0
"Positive",0.764,0.07650056,0.15949495,0.7640045,26110930,"LCI",1598581848522858497,"🔴🗣️ Joe Biden s’est dit ""prêt à parler à #Poutine"" : ""Je pense que c'est une ouverture réelle, il l'a exprimé très clairement"", estime @PeerdeJong3 auprès d'@agindre dans #LesMatinsLCI. https://t.co/WA2NdVQGb7","2022-12-02 08:36:27",61,12,23,24,2
"Positive",0.706,0.14749826,0.14641397,0.70608777,26110930,"LCI",1598581612861693953,"""J'adore les nazis"" : Kanye West provoque l'indignation en affichant son admiration pour Adolf Hitler https://t.co/hSTnscdLaU https://t.co/qHBPaxrpUD","2022-12-02 08:35:31",96,10,41,42,3
"Neutral",0.769,0.017618744,0.76903474,0.2133465,26110930,"LCI",1598578888333983746,"⚽ EN DIRECT - #Mondial2022 : les informations du vendredi 2 décembre https://t.co/xTg1D0tFNe

📱 Suivez toute l'actualité de la #FIFAWorldCup avec l'application gratuite TF1info en la téléchargeant ➡ https://t.co/oEcLFyByIF https://t.co/PL5Ab18OSH","2022-12-02 08:24:41",4,0,0,4,0
